transaction_id,company_name,date,amount,type,description
750,"Pacheco, Velandia and Ávila S.A.S.",2021-01-18,83495.42,DEBIT,Dicta quia ab libero molestiae.
751,Mosquera-Medina S.A.S.,2024-12-29,924864.15,CREDIT,Hic quaerat placeat sit modi.
752,"Buitrago, García and García S.A.S.",2022-03-16,777304.2,DEBIT,Accusantium libero autem vero.
753,Durán-Bernal S.A.S.,2021-01-17,811960.58,CREDIT,At earum odit beatae possimus quaerat.
754,Gil-Salazar S.A.S.,2021-02-05,173643.66,DEBIT,Voluptas omnis adipisci.
755,"Palacios, Becerra and Rodríguez S.A.S.",2021-06-30,463478.81,DEBIT,Hic voluptate neque impedit ad vel.
756,Flórez Ltd S.A.S.,2020-12-23,380562.81,CREDIT,Modi ducimus quos quas.
757,Gómez-Cardozo S.A.S.,2025-04-15,437040.57,DEBIT,Voluptatum occaecati fugiat quibusdam dolorum vel.
758,Castro-Flórez S.A.S.,2020-09-19,623552.24,CREDIT,Dignissimos veritatis esse adipisci mollitia.
759,Flórez Ltd S.A.S.,2023-06-09,451032.24,CREDIT,Ratione alias iusto quam provident.
760,Gómez-Cardozo S.A.S.,2021-03-22,863880.49,CREDIT,Excepturi ratione nemo.
761,González Inc S.A.S.,2024-02-02,601563.91,DEBIT,Commodi eligendi debitis odio repellendus veritatis.
762,Mosquera-Medina S.A.S.,2024-05-02,335068.06,DEBIT,Incidunt facilis accusantium neque molestiae.
763,Mosquera-Medina S.A.S.,2022-03-15,802476.59,CREDIT,Placeat nostrum facere.
764,"Galvis, Ramírez and Angarita S.A.S.",2021-09-06,145660.11,DEBIT,Repellendus quisquam deserunt ipsa.
765,"Palacios, Becerra and Rodríguez S.A.S.",2022-12-11,626869.53,DEBIT,Quam facilis inventore quaerat magnam.
766,Mosquera-Medina S.A.S.,2021-01-19,248487.68,DEBIT,Maiores voluptatem unde accusamus voluptate amet.
767,Oviedo-Domínguez S.A.S.,2021-06-18,585168.27,DEBIT,Ab delectus architecto maxime commodi repellat.
768,Reyes-Zambrano S.A.S.,2020-07-25,962808.63,CREDIT,Voluptas totam molestiae placeat ea doloremque.
769,Durán-Bernal S.A.S.,2022-10-09,674817.6,DEBIT,Quod dicta suscipit numquam totam.
770,Posada-Peña S.A.S.,2024-03-17,266465.91,DEBIT,Architecto cum corrupti.
771,"García, Castro and Rendón S.A.S.",2023-05-28,377161.89,CREDIT,Praesentium dolorum ex maiores.
772,"Reyes, Álvarez and Hernández S.A.S.",2024-05-18,480668.66,DEBIT,Tenetur culpa esse.
773,Gómez-Cardozo S.A.S.,2022-10-17,11747.72,CREDIT,Id beatae iusto saepe quam consequuntur.
774,Calderón and Sons S.A.S.,2023-05-23,202998.7,CREDIT,Consectetur nobis facere.
775,Garcés-Buitrago S.A.S.,2021-01-18,340063.38,CREDIT,Dolore culpa ad ab alias.
776,Flórez Ltd S.A.S.,2021-08-12,959866.0,CREDIT,Veniam fugit dolores praesentium doloribus.
777,Mosquera-Medina S.A.S.,2022-03-10,402567.88,CREDIT,Dolores ipsam numquam necessitatibus.
778,Castro-Flórez S.A.S.,2022-10-20,461064.02,CREDIT,Tempore quos minima dolorum sapiente nemo.
779,Calderón and Sons S.A.S.,2022-11-05,185523.15,CREDIT,At dignissimos esse enim iusto quos cupiditate.
780,Posada-Peña S.A.S.,2023-01-14,239292.26,DEBIT,Tenetur facere optio.
781,Durán-Bernal S.A.S.,2023-09-04,955689.58,DEBIT,Commodi dignissimos et at.
782,Oviedo-Domínguez S.A.S.,2021-04-27,396462.9,DEBIT,Eligendi et culpa sed quibusdam eum.
783,"Reyes, Álvarez and Hernández S.A.S.",2021-10-19,238404.21,CREDIT,Praesentium sed rem similique consectetur.
784,Garcés-Buitrago S.A.S.,2024-11-11,167844.01,DEBIT,Corrupti vero minima id.
785,Rodríguez-Martínez S.A.S.,2021-01-02,275197.71,DEBIT,Architecto laboriosam quod commodi possimus maxime.
786,"Reyes, Álvarez and Hernández S.A.S.",2022-03-17,981745.81,DEBIT,Earum consectetur ipsam temporibus quae molestiae.
787,"Palacios, Becerra and Rodríguez S.A.S.",2025-01-29,104688.02,DEBIT,Minima dolores quisquam ab.
788,Gómez-Cardozo S.A.S.,2023-05-18,969391.07,DEBIT,Fuga vel et.
789,Castro-Flórez S.A.S.,2020-11-03,824295.48,DEBIT,Reiciendis ad sapiente incidunt omnis dolores beatae.
790,"García, Castro and Rendón S.A.S.",2021-03-03,483395.46,CREDIT,Voluptatum impedit sunt dignissimos harum debitis.
791,Garcés-Buitrago S.A.S.,2021-06-02,264269.03,DEBIT,Illo eveniet cumque atque autem aliquid quisquam.
792,González Inc S.A.S.,2024-12-15,168716.49,CREDIT,Beatae beatae enim.
793,Mosquera-Medina S.A.S.,2023-11-15,52573.45,CREDIT,Vitae error impedit eveniet sapiente.
794,Calderón and Sons S.A.S.,2021-11-13,450825.31,DEBIT,Temporibus consequatur voluptatibus consectetur voluptatibus dolores.
795,Oviedo-Domínguez S.A.S.,2020-07-31,958156.1,DEBIT,Maiores alias sit.
796,Jaimes-Quintero S.A.S.,2024-11-11,621002.29,DEBIT,Laborum laudantium corporis voluptate consequuntur.
797,Mosquera-Medina S.A.S.,2021-03-09,385300.36,CREDIT,Illum deleniti eaque saepe ipsa praesentium.
798,Castro-Flórez S.A.S.,2020-11-03,822608.72,CREDIT,Dolorum asperiores recusandae enim quis.
799,Vargas-Álvarez S.A.S.,2020-08-04,115482.36,DEBIT,Qui repellat deserunt laboriosam.
800,Flórez Ltd S.A.S.,2022-12-29,115420.76,CREDIT,Veniam neque sint expedita eaque.
801,Posada-Peña S.A.S.,2021-04-10,664360.04,CREDIT,Autem distinctio totam quia minus maxime.
802,Gómez-Cardozo S.A.S.,2025-04-03,77985.3,CREDIT,Repellendus veniam quibusdam minima vel fugiat.
803,Gómez-Cardozo S.A.S.,2021-04-23,874938.19,CREDIT,Soluta officia excepturi excepturi.
804,"Reyes, Álvarez and Hernández S.A.S.",2020-10-27,951627.13,CREDIT,Soluta commodi iusto.
805,Muñoz LLC S.A.S.,2022-10-26,255327.95,DEBIT,Laborum iusto veritatis ad.
806,Calderón and Sons S.A.S.,2022-04-15,926096.27,DEBIT,Eveniet consequatur similique.
807,Posada-Peña S.A.S.,2025-05-14,332110.3,DEBIT,Cupiditate nulla voluptates aperiam suscipit.
808,Oviedo-Domínguez S.A.S.,2022-06-07,222982.35,CREDIT,Aliquid quo rem odio fuga recusandae.
809,Posada-Peña S.A.S.,2024-04-08,143289.69,DEBIT,Quasi quis unde id.
810,Garcés-Buitrago S.A.S.,2024-02-03,592915.5,CREDIT,Accusantium corporis veniam aliquid.
811,Gil-Salazar S.A.S.,2021-02-22,596351.4,CREDIT,Odio hic quam dolores ducimus.
812,Gómez-Cardozo S.A.S.,2020-07-17,839450.94,CREDIT,Mollitia dolorem hic cupiditate adipisci voluptate.
813,Oviedo-Domínguez S.A.S.,2022-06-07,990606.08,DEBIT,Numquam itaque laboriosam voluptates perferendis.
814,"Pacheco, Velandia and Ávila S.A.S.",2021-10-26,763443.17,DEBIT,Dicta corporis eum eveniet.
815,González Inc S.A.S.,2024-07-24,509087.77,CREDIT,Maiores non excepturi.
816,Posada-Peña S.A.S.,2022-04-22,896683.82,DEBIT,Accusantium dolore provident blanditiis totam fugit.
817,Flórez Ltd S.A.S.,2021-07-04,807973.25,DEBIT,Officia itaque consectetur modi dicta officiis.
818,Jaimes-Quintero S.A.S.,2024-02-20,113049.81,CREDIT,Facilis sunt quaerat.
819,Garcés-Buitrago S.A.S.,2024-08-21,591075.65,CREDIT,Molestias esse natus totam nostrum.
820,Durán-Bernal S.A.S.,2024-02-25,284149.71,CREDIT,Cumque est eaque quod neque illum.
821,Rodríguez-Martínez S.A.S.,2020-12-26,37340.04,CREDIT,Cumque asperiores molestias.
822,"Buitrago, García and García S.A.S.",2020-10-07,232186.69,DEBIT,Excepturi nulla sed atque ea voluptas.
823,Oviedo-Domínguez S.A.S.,2020-08-09,584905.3,DEBIT,Ducimus consequuntur ab fugiat iusto voluptatum.
824,Oviedo-Domínguez S.A.S.,2024-07-29,932918.78,DEBIT,Dolorem ipsa nesciunt.
825,"García, Castro and Rendón S.A.S.",2021-03-18,354712.83,DEBIT,Dicta iure deserunt iure fugiat.
826,"Pacheco, Velandia and Ávila S.A.S.",2020-12-14,302968.68,CREDIT,Non odio eveniet a dignissimos suscipit.
827,Mosquera-Medina S.A.S.,2021-07-26,110496.82,DEBIT,Enim exercitationem quidem sequi laborum quam.
828,Muñoz LLC S.A.S.,2021-02-17,635854.11,DEBIT,Quo iusto cum veritatis adipisci nisi.
829,"Palacios, Becerra and Rodríguez S.A.S.",2023-08-27,199010.94,CREDIT,Quasi accusamus excepturi.
830,Jaimes-Quintero S.A.S.,2021-09-11,397426.64,CREDIT,Adipisci amet ea occaecati placeat fugiat.
831,Rodríguez-Martínez S.A.S.,2024-12-28,880339.71,DEBIT,Numquam enim eius.
832,González Inc S.A.S.,2024-01-11,943026.75,DEBIT,Architecto culpa officiis quia tempore minus.
833,"Galvis, Ramírez and Angarita S.A.S.",2021-06-28,391748.05,CREDIT,Quo veniam nostrum voluptatum.
834,"García, Castro and Rendón S.A.S.",2020-12-08,572472.47,DEBIT,Ut magni veniam quod eos.
835,"Buitrago, García and García S.A.S.",2024-09-14,421049.57,DEBIT,Beatae eum earum dicta labore omnis.
836,Posada-Peña S.A.S.,2025-01-16,506757.7,DEBIT,Inventore enim adipisci.
837,"Gómez, Sanabria and Pulido S.A.S.",2021-12-27,704164.94,CREDIT,Distinctio cum delectus.
838,Durán-Bernal S.A.S.,2023-08-21,606644.12,DEBIT,Cupiditate iste sequi necessitatibus.
839,Garcés-Buitrago S.A.S.,2020-08-17,646931.14,CREDIT,Maiores soluta modi voluptas nemo recusandae.
840,Ramírez LLC S.A.S.,2023-03-27,816676.45,DEBIT,Perspiciatis laudantium ab possimus.
841,Ramírez LLC S.A.S.,2021-01-25,468741.48,DEBIT,Tenetur perferendis perspiciatis explicabo molestiae pariatur.
842,Muñoz LLC S.A.S.,2023-05-06,52406.62,CREDIT,Nulla eveniet minus vel.
843,Jaimes-Quintero S.A.S.,2022-05-25,128017.35,DEBIT,Quod quos asperiores voluptatibus provident iste.
844,Posada-Peña S.A.S.,2022-10-27,354797.07,CREDIT,Cum cupiditate itaque modi voluptates laudantium.
845,González Inc S.A.S.,2022-11-24,302210.45,DEBIT,Reiciendis ipsa corrupti architecto magni.
846,"Palacios, Becerra and Rodríguez S.A.S.",2025-02-26,593699.74,DEBIT,Non in numquam voluptate accusantium.
847,"Palacios, Becerra and Rodríguez S.A.S.",2025-04-22,288688.94,DEBIT,Ducimus possimus dignissimos consequuntur saepe.
848,Reyes-Zambrano S.A.S.,2021-08-04,546926.7,CREDIT,Quae autem delectus.
849,Calderón and Sons S.A.S.,2020-06-11,569384.74,CREDIT,Distinctio explicabo ducimus odit sit corrupti.
850,Gil-Salazar S.A.S.,2023-10-31,70144.64,DEBIT,Sapiente atque blanditiis dolore magni.
851,Durán-Bernal S.A.S.,2021-05-17,493394.62,CREDIT,Molestias reprehenderit blanditiis vero rerum vero.
852,Flórez Ltd S.A.S.,2024-09-16,915872.18,DEBIT,Accusantium deleniti rerum aliquam minus repellat.
853,"Gómez, Sanabria and Pulido S.A.S.",2023-08-13,297399.84,CREDIT,Recusandae amet maiores nemo ad debitis.
854,Mosquera-Medina S.A.S.,2020-07-30,16926.52,DEBIT,Explicabo consequuntur sunt consequuntur ducimus.
855,Gómez-Cardozo S.A.S.,2025-05-26,951770.84,CREDIT,Natus error cum modi magnam.
856,Mosquera-Medina S.A.S.,2020-12-05,686087.22,DEBIT,Consequatur earum doloribus dolor quod.
857,"Pacheco, Velandia and Ávila S.A.S.",2021-11-26,537766.6,CREDIT,Laborum illum quos.
858,Mosquera-Medina S.A.S.,2024-08-13,808203.33,CREDIT,Tempore ab dicta consectetur numquam sed.
859,Gil-Salazar S.A.S.,2020-08-28,23949.45,DEBIT,Id omnis saepe.
860,Rodríguez-Martínez S.A.S.,2025-04-26,343561.27,CREDIT,Voluptas doloribus accusantium expedita quibusdam.
861,Calderón and Sons S.A.S.,2024-04-07,414362.8,DEBIT,Architecto cum velit architecto.
862,Flórez Ltd S.A.S.,2021-03-30,700137.37,CREDIT,Quia rerum voluptates fuga iusto.
863,Gómez-Cardozo S.A.S.,2020-09-27,788536.77,DEBIT,Voluptatum eum esse consequuntur voluptates minus.
864,Castro-Flórez S.A.S.,2023-11-10,77711.68,CREDIT,Iste nemo possimus.
865,Jaimes-Quintero S.A.S.,2024-09-15,27652.67,CREDIT,Doloremque ducimus autem sapiente esse reiciendis.
866,Mosquera-Medina S.A.S.,2024-11-02,263619.36,CREDIT,Ab laborum sit vitae pariatur optio.
867,Calderón and Sons S.A.S.,2024-06-25,982753.58,DEBIT,Aut praesentium iusto quas quia.
868,"Buitrago, García and García S.A.S.",2021-12-26,365436.67,DEBIT,Nesciunt cupiditate tempora.
869,Castro-Flórez S.A.S.,2020-11-27,299958.28,DEBIT,Eaque maxime in saepe veniam.
870,Rodríguez-Martínez S.A.S.,2023-07-30,78296.43,CREDIT,Inventore debitis alias corporis.
871,"Pacheco, Velandia and Ávila S.A.S.",2022-07-28,691603.19,CREDIT,Porro provident occaecati culpa molestiae.
872,"Pacheco, Velandia and Ávila S.A.S.",2023-05-13,535293.15,CREDIT,In eligendi delectus dolore at.
873,Gil-Salazar S.A.S.,2023-06-07,91638.69,CREDIT,Quia odit id nulla deleniti quas.
874,Durán-Bernal S.A.S.,2022-01-28,501471.73,CREDIT,Harum quasi esse delectus tempore.
875,"García, Castro and Rendón S.A.S.",2020-09-17,606763.61,DEBIT,Quisquam reprehenderit quis iure.
876,Calderón and Sons S.A.S.,2024-04-01,890182.76,DEBIT,Itaque dolore minima pariatur impedit ullam.
877,"Galvis, Ramírez and Angarita S.A.S.",2024-06-14,724880.7,DEBIT,Ipsa pariatur excepturi amet ipsum voluptates.
878,Gil-Salazar S.A.S.,2023-07-20,349352.22,DEBIT,Omnis repellat incidunt aliquid sequi.
879,González Inc S.A.S.,2025-01-12,705942.78,DEBIT,Tenetur temporibus eum iusto.
880,Durán-Bernal S.A.S.,2023-11-02,327405.64,DEBIT,Tempore quos sequi dicta.
881,Rodríguez-Martínez S.A.S.,2022-01-29,944615.0,CREDIT,Voluptas tempore enim minus repellendus.
882,"Gómez, Sanabria and Pulido S.A.S.",2021-03-07,374458.89,DEBIT,Iure pariatur laudantium.
883,Garcés-Buitrago S.A.S.,2022-12-13,519242.95,DEBIT,Deleniti quod reprehenderit hic nemo.
884,Rodríguez-Martínez S.A.S.,2023-02-01,313207.79,DEBIT,Esse molestias maiores accusamus nam.
885,Castro-Flórez S.A.S.,2022-12-28,213960.28,CREDIT,Quisquam qui in eaque.
886,Flórez Ltd S.A.S.,2020-10-22,44405.62,DEBIT,Id quod reprehenderit fuga rerum.
887,Rodríguez-Martínez S.A.S.,2020-12-31,834873.94,CREDIT,Voluptates ea ipsam consequatur accusamus repudiandae.
888,"Gómez, Sanabria and Pulido S.A.S.",2024-06-02,754290.99,CREDIT,Explicabo architecto voluptatem aliquid corporis.
889,Vargas-Álvarez S.A.S.,2022-08-05,337051.94,DEBIT,Libero inventore asperiores illum dolorum quia.
890,"Pacheco, Velandia and Ávila S.A.S.",2021-01-23,775311.36,DEBIT,Consequatur laborum odio.
891,Mosquera-Medina S.A.S.,2022-03-31,428871.22,DEBIT,Nam magnam pariatur.
892,"Pacheco, Velandia and Ávila S.A.S.",2020-08-10,843159.2,DEBIT,Ducimus atque quidem.
893,Rodríguez-Martínez S.A.S.,2024-05-20,569669.82,DEBIT,Quaerat exercitationem ea ipsum fuga non.
894,"García, Castro and Rendón S.A.S.",2024-01-30,675263.82,CREDIT,Cupiditate atque a aspernatur adipisci fuga culpa.
895,"Gómez, Sanabria and Pulido S.A.S.",2023-07-27,8251.36,DEBIT,Numquam eveniet quae enim nulla saepe.
896,Jaimes-Quintero S.A.S.,2023-12-26,220162.2,DEBIT,Eveniet voluptates in placeat nihil minima.
897,Mosquera-Medina S.A.S.,2020-09-14,571397.33,CREDIT,Non sapiente totam omnis voluptatibus autem.
898,"Palacios, Becerra and Rodríguez S.A.S.",2020-11-11,416532.25,DEBIT,Quas atque quis accusantium magnam placeat.
899,Castro-Flórez S.A.S.,2020-12-12,244283.48,CREDIT,Laudantium autem animi quos.
900,Castro-Flórez S.A.S.,2020-07-28,116179.66,CREDIT,Deserunt eaque enim natus illum.
901,"Reyes, Álvarez and Hernández S.A.S.",2021-05-05,527195.1,CREDIT,Cupiditate enim sunt porro.
902,Vargas-Álvarez S.A.S.,2022-07-09,84212.98,DEBIT,Cum atque eaque iste tempore.
903,"Palacios, Becerra and Rodríguez S.A.S.",2022-04-21,832027.57,DEBIT,Eius consequatur quae ullam exercitationem reprehenderit.
904,Mosquera-Medina S.A.S.,2021-07-30,131878.22,DEBIT,Vero voluptatibus dolore culpa provident ullam.
905,Muñoz LLC S.A.S.,2024-04-13,274749.51,CREDIT,Blanditiis natus corrupti minima.
906,"García, Castro and Rendón S.A.S.",2020-07-21,665214.52,CREDIT,Similique ducimus deleniti sint sit numquam.
907,Reyes-Zambrano S.A.S.,2021-11-17,397985.32,DEBIT,Fuga illum commodi laboriosam nostrum.
908,Garcés-Buitrago S.A.S.,2025-01-27,390668.09,DEBIT,Minima ullam ex ipsam.
909,"Reyes, Álvarez and Hernández S.A.S.",2022-10-01,436823.89,DEBIT,Magni repudiandae asperiores error dicta blanditiis.
910,Rodríguez-Martínez S.A.S.,2025-04-04,817241.83,DEBIT,Adipisci voluptatum atque vel.
911,Garcés-Buitrago S.A.S.,2021-12-23,890915.1,DEBIT,Doloribus vero vitae voluptate perspiciatis.
912,Ramírez LLC S.A.S.,2021-05-03,10209.97,CREDIT,Suscipit eius occaecati inventore doloribus.
913,Mosquera-Medina S.A.S.,2023-09-05,520134.06,DEBIT,Officia neque est debitis impedit.
914,Rodríguez-Martínez S.A.S.,2023-06-26,441087.81,DEBIT,Sequi aliquam est vero.
915,Gil-Salazar S.A.S.,2022-01-18,161866.27,CREDIT,Molestiae tenetur temporibus illum et optio.
916,"Reyes, Álvarez and Hernández S.A.S.",2023-07-23,878496.11,DEBIT,Tempore a suscipit.
917,"Galvis, Ramírez and Angarita S.A.S.",2024-10-14,573011.76,DEBIT,Sunt laborum debitis.
918,Gil-Salazar S.A.S.,2022-07-19,260247.4,DEBIT,Commodi ab quibusdam ipsam alias.
919,Gil-Salazar S.A.S.,2021-03-10,41683.98,DEBIT,Dolores odio itaque.
920,Castro-Flórez S.A.S.,2021-11-21,766579.32,CREDIT,Dicta fuga suscipit magnam.
921,"Reyes, Álvarez and Hernández S.A.S.",2024-02-28,688188.75,CREDIT,Tempora officiis voluptates architecto consequatur nesciunt.
922,Mosquera-Medina S.A.S.,2024-12-14,242435.99,CREDIT,Libero porro eos quaerat blanditiis.
923,Ramírez LLC S.A.S.,2020-06-23,64820.25,CREDIT,Pariatur voluptate molestias molestias.
924,"Buitrago, García and García S.A.S.",2023-08-07,522753.93,CREDIT,Cupiditate labore reiciendis laborum eum.
925,Flórez Ltd S.A.S.,2021-02-27,61757.64,CREDIT,Necessitatibus harum odit laborum.
926,Flórez Ltd S.A.S.,2022-12-15,672950.11,DEBIT,Autem odio fuga.
927,"Reyes, Álvarez and Hernández S.A.S.",2022-11-17,819582.32,CREDIT,Laborum ipsum labore beatae saepe perspiciatis.
928,"Galvis, Ramírez and Angarita S.A.S.",2025-01-13,935652.46,DEBIT,Architecto adipisci aliquam maxime incidunt.
929,Jaimes-Quintero S.A.S.,2024-09-26,386389.71,DEBIT,Harum autem vel magnam quibusdam.
930,Oviedo-Domínguez S.A.S.,2025-01-16,87230.17,DEBIT,Accusantium quae aliquid enim.
931,Muñoz LLC S.A.S.,2021-03-10,360789.48,CREDIT,Amet rerum possimus tenetur optio et.
932,"García, Castro and Rendón S.A.S.",2021-07-18,801257.42,CREDIT,Aperiam minus vero velit fugiat.
933,Posada-Peña S.A.S.,2024-05-09,317585.36,DEBIT,Dignissimos reiciendis consectetur itaque at cum.
934,Gómez-Cardozo S.A.S.,2025-04-05,448221.52,CREDIT,Repudiandae nostrum explicabo eos maxime accusantium.
935,Mosquera-Medina S.A.S.,2023-03-17,840634.38,CREDIT,Voluptate debitis explicabo fugiat.
936,Castro-Flórez S.A.S.,2020-08-14,569081.93,DEBIT,Consectetur at debitis.
937,Jaimes-Quintero S.A.S.,2021-06-25,468996.39,DEBIT,Quas eius ab repellat.
938,"Gómez, Sanabria and Pulido S.A.S.",2023-02-08,732703.43,CREDIT,Qui excepturi veniam ipsam amet repellat.
939,Oviedo-Domínguez S.A.S.,2023-05-25,518709.7,CREDIT,Sint fugit qui sed.
940,Calderón and Sons S.A.S.,2022-03-03,135663.5,CREDIT,Aperiam doloribus veniam totam.
941,Posada-Peña S.A.S.,2024-09-10,850937.96,DEBIT,Nemo repellendus occaecati sequi accusamus.
942,Muñoz LLC S.A.S.,2024-02-07,196101.31,CREDIT,Tenetur tenetur unde ipsam veniam facilis.
943,Vargas-Álvarez S.A.S.,2023-04-16,730628.13,CREDIT,Adipisci nulla impedit.
944,"Galvis, Ramírez and Angarita S.A.S.",2020-10-22,797630.84,CREDIT,Ad nulla repellat deserunt esse.
945,Posada-Peña S.A.S.,2020-06-27,83785.89,CREDIT,Necessitatibus odio voluptatibus.
946,"Pacheco, Velandia and Ávila S.A.S.",2024-02-29,817956.32,CREDIT,Neque perspiciatis sint harum blanditiis perferendis.
947,"Reyes, Álvarez and Hernández S.A.S.",2023-03-26,926993.91,CREDIT,Fugit blanditiis iste.
948,Flórez Ltd S.A.S.,2025-05-08,198022.09,DEBIT,Necessitatibus eum pariatur at eaque maxime.
949,Gil-Salazar S.A.S.,2021-04-02,181574.9,DEBIT,Ratione libero sint saepe deserunt.
950,Jaimes-Quintero S.A.S.,2020-06-21,626666.54,DEBIT,Consequuntur illo eius.
951,Garcés-Buitrago S.A.S.,2021-10-10,475694.15,CREDIT,Molestiae quia harum.
952,Gil-Salazar S.A.S.,2021-05-16,544216.21,DEBIT,Fugiat repudiandae dolorum nihil quam commodi.
953,Oviedo-Domínguez S.A.S.,2021-01-07,546685.0,CREDIT,Occaecati recusandae odit quia nihil iure.
954,Portilla-Palacios S.A.S.,2024-02-28,107068.33,DEBIT,Aliquid rerum quaerat quasi quas repudiandae.
955,Oviedo-Domínguez S.A.S.,2022-04-09,234934.51,CREDIT,Perferendis aliquid aliquam corporis maiores ad.
956,Flórez Ltd S.A.S.,2023-10-28,105719.71,DEBIT,Nulla aut sed dolorum.
957,"Reyes, Álvarez and Hernández S.A.S.",2020-08-20,975603.33,CREDIT,Quia delectus iste eius deserunt labore.
958,Gil-Salazar S.A.S.,2024-09-03,209753.08,CREDIT,Eum consequuntur ducimus itaque voluptate vero quasi.
959,Oviedo-Domínguez S.A.S.,2022-09-06,30424.86,DEBIT,Facilis ab nihil assumenda.
960,Ramírez LLC S.A.S.,2021-08-09,258608.59,DEBIT,Quam culpa eaque facere cupiditate.
961,"Gómez, Sanabria and Pulido S.A.S.",2021-04-04,60058.91,CREDIT,Non earum deserunt vitae.
962,Muñoz LLC S.A.S.,2020-07-28,626916.29,DEBIT,Cum eum repudiandae omnis ipsum voluptate.
963,"Galvis, Ramírez and Angarita S.A.S.",2022-04-17,496044.54,DEBIT,Non soluta veniam deleniti veniam.
964,Gil-Salazar S.A.S.,2022-09-22,955151.52,DEBIT,Praesentium dolores tempora quae.
965,"Buitrago, García and García S.A.S.",2023-04-25,221956.89,CREDIT,Voluptatem praesentium laborum nesciunt eaque quisquam eveniet.
966,Garcés-Buitrago S.A.S.,2021-01-07,275038.47,CREDIT,Voluptatibus perspiciatis temporibus voluptates aperiam dolore.
967,Reyes-Zambrano S.A.S.,2024-08-04,744242.26,DEBIT,Ex officiis animi rerum quia.
968,"García, Castro and Rendón S.A.S.",2022-06-01,786252.28,DEBIT,Laboriosam itaque explicabo eveniet.
969,"Buitrago, García and García S.A.S.",2022-01-13,291731.53,CREDIT,Expedita id exercitationem.
970,Portilla-Palacios S.A.S.,2023-10-21,800667.84,DEBIT,Sunt consectetur dolorum.
